연도,직종,회차,성별,연령대,응시지역,졸업여부,합격여부
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,30,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,30,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,여,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
2006,의사,70,남,20,서울특별시,졸업예정,합격
